PERMNO	date	SHRCD	EXCHCD	RET
14094	20201231	11	3	0.069498
14096	20201231	73	3	0.075683
14097	20201231	11	3	0.211298
14098	20201231	73	4	0.020830
14099	20201231	11	3	0.050420
14102	20201231	11	3	-0.050543
14106	20201231	11	3	0.096853
14107	20201231	11	3	0.104566
14108	20201231	73	3	0.031363
14127	20201231	11	2	0.022994
14128	20201231	44	1	0.051463
14132	20201231	31	1	0.187380
14133	20201231	11	2	-0.265985
14134	20201231	71	1	0.028595
14135	20201231	11	2	0.118518
14136	20201231	11	1	0.275779
14137	20201231	11	2	0.050294
14140	20201231	31	1	0.338415
14141	20201231	11	1	0.022693
14142	20201231	44	1	0.054054
14144	20201231	12	1	0.180147
14145	20201231	11	3	0.024067
14149	20201231	11	3	0.006254
14151	20201231	14	3	0.153723
14158	20201231	11	3	-0.173077
14159	20201231	11	3	0.534265
14161	20201231	11	3	-0.095213
14166	20201231	11	3	0.077702
14167	20201231	11	3	0.013196
14169	20201231	11	3	-0.009034
14172	20201231	11	3	0.026525
14174	20201231	11	3	0.381136
14175	20201231	11	3	-0.033224
14176	20201231	11	3	0.083595
14177	20201231	12	1	-0.017092
14178	20201231	73	4	0.005038
14179	20201231	11	1	0.390306
14181	20201231	18	1	0.083824
14182	20201231	11	1	0.196806
14183	20201231	18	1	0.038631
14184	20201231	18	1	0.025751
14185	20201231	11	1	0.022111
14186	20201231	73	4	0.041411
14187	20201231	73	4	0.020780
14191	20201231	73	4	-0.211803
14192	20201231	73	4	0.192601
14193	20201231	71	4	0.018952
14194	20201231	71	4	0.028053
14195	20201231	71	4	-0.012359
14196	20201231	18	1	0.029834
14199	20201231	73	4	0.053125
14200	20201231	73	4	0.020398
14201	20201231	73	4	0.051590
14202	20201231	73	4	0.067916
14203	20201231	73	4	0.040819
14204	20201231	73	4	0.021625
14205	20201231	73	4	0.057570
14206	20201231	73	4	0.008588
14207	20201231	73	4	0.043940
14208	20201231	73	4	0.038747
14210	20201231	73	4	0.023360
14211	20201231	73	3	0.001649
14212	20201231	73	4	0.016604
14213	20201231	11	1	0.038494
14215	20201231	71	3	0.065574
14217	20201231	73	5	0.015082
14220	20201231	18	1	0.049487
14221	20201231	11	1	0.160703
14222	20201231	73	4	0.000155
14224	20201231	14	1	0.003448
14225	20201231	73	4	0.000681
14228	20201231	71	1	0.098551
14229	20201231	11	1	0.235188
14231	20201231	11	1	-0.016687
14232	20201231	31	3	-0.181208
14235	20201231	12	1	-0.015048
14237	20201231	11	3	0.182034
14238	20201231	11	3	0.088638
14239	20201231	11	3	0.130802
14240	20201231	31	3	0.058854
14241	20201231	73	3	0.008167
14244	20201231	11	3	-0.003165
14245	20201231	11	3	0.555290
14248	20201231	73	3	0.065014
14252	20201231	18	3	0.020703
14257	20201231	11	3	-0.009103
14258	20201231	11	3	-0.067797
14259	20201231	73	4	0.088672
14262	20201231	11	3	-0.167683
14263	20201231	11	3	-0.102183
14264	20201231	73	4	0.068706
14265	20201231	73	4	0.011818
14268	20201231	18	1	0.127139
14272	20201231	31	2	-0.063158
14273	20201231	11	1	0.159117
14274	20201231	11	1	0.025806
14275	20201231	73	4	0.054433
14276	20201231	11	1	0.066841
14277	20201231	12	1	0.056037
14279	20201231	18	3	0.080233
14280	20201231	31	1	2.345725
14281	20201231	73	4	0.032271
14282	20201231	73	4	0.003835
14283	20201231	73	4	0.088080
14284	20201231	73	4	0.058043
14295	20201231	11	1	0.164266
14296	20201231	11	1	0.237354
14297	20201231	12	1	0.023325
14299	20201231	12	1	-0.145540
14300	20201231	12	3	0.354467
14301	20201231	12	1	0.400256
14302	20201231	14	3	0.003472
14308	20201231	72	1	0.004016
14310	20201231	11	3	0.009688
14312	20201231	11	3	0.106312
14313	20201231	11	3	-0.091212
14316	20201231	11	3	-0.088876
14317	20201231	11	3	-0.020361
14318	20201231	11	3	0.033775
14319	20201231	12	3	0.223896
14325	20201231	11	3	0.019173
14326	20201231	12	3	-0.021415
14328	20201231	11	1	-0.503513
14329	20201231	11	1	0.099429
14332	20201231	31	1	0.055073
14333	20201231	73	5	0.067753
14334	20201231	18	1	-0.023983
14336	20201231	12	2	1.048077
14338	20201231	11	1	0.073627
14339	20201231	11	3	0.104972
14343	20201231	73	4	-0.023842
14344	20201231	12	1	-0.012252
14346	20201231	73	3	0.003294
14348	20201231	73	3	0.018596
14352	20201231	11	3	0.107969
14353	20201231	12	3	0.049242
14355	20201231	11	3	0.021776
14358	20201231	11	3	0.825769
14359	20201231	11	3	0.030955
14377	20201231	73	4	0.004134
14379	20201231	12	1	0.308311
14380	20201231	71	1	-0.029536
14385	20201231	73	4	0.036839
14387	20201231	73	4	0.153377
14399	20201231	73	5	0.010799
14400	20201231	11	1	-0.165480
14401	20201231	11	1	-0.030437
14404	20201231	73	4	0.003332
14406	20201231	11	1	0.283852
14411	20201231	73	4	0.046054
14412	20201231	73	4	0.045386
14413	20201231	73	4	0.049200
14414	20201231	11	1	-0.003620
14419	20201231	11	3	-0.024510
14422	20201231	11	3	0.031357
14423	20201231	11	3	0.344639
14424	20201231	31	3	0.156250
14426	20201231	11	3	-0.128215
14427	20201231	73	3	0.031568
14428	20201231	73	3	0.034145
14431	20201231	11	3	0.000000
14432	20201231	11	3	0.345178
14433	20201231	11	3	0.023729
14434	20201231	11	3	0.095631
14435	20201231	11	3	0.122642
14436	20201231	11	3	0.167791
14439	20201231	73	3	0.067756
14440	20201231	11	3	0.188617
14441	20201231	11	3	0.048969
14442	20201231	11	3	-0.147410
14443	20201231	73	4	0.054485
14444	20201231	11	3	-0.173684
14449	20201231	11	3	-0.038961
14450	20201231	14	3	-0.015936
14451	20201231	11	3	0.108772
14452	20201231	11	3	0.088710
14456	20201231	11	3	0.023516
14457	20201231	11	3	0.077498
14458	20201231	11	3	0.130841
14459	20201231	11	3	0.274023
14460	20201231	73	3	0.052171
14464	20201231	11	3	0.004401
14466	20201231	12	3	-0.248544
14467	20201231	11	3	0.173985
14468	20201231	11	3	0.149573
14472	20201231	11	3	0.356184
14479	20201231	11	1	0.031471
14483	20201231	73	3	0.029108
14484	20201231	73	5	0.029239
14485	20201231	73	4	-0.000082
14486	20201231	73	4	0.043595
14487	20201231	11	1	0.085395
14489	20201231	18	1	0.094298
14490	20201231	11	1	0.183099
14492	20201231	73	4	0.000246
14493	20201231	12	1	0.422782
14494	20201231	73	4	0.091791
14495	20201231	11	1	0.235589
14497	20201231	11	2	-0.290909
14500	20201231	18	2	0.258088
14501	20201231	73	5	0.100269
14502	20201231	11	1	0.031746
14503	20201231	11	1	0.032735
14504	20201231	11	1	0.264430
14505	20201231	11	1	0.002703
14507	20201231	44	1	-0.021023
14513	20201231	73	4	0.070644
14515	20201231	73	4	-0.000706
14516	20201231	11	1	0.116080
14520	20201231	14	1	0.026686
14521	20201231	11	1	0.074667
14522	20201231	14	1	0.020186
14523	20201231	11	2	0.383648
14526	20201231	11	3	0.207317
14528	20201231	11	3	-0.078829
14529	20201231	73	3	0.083127
14531	20201231	11	3	-0.154079
14532	20201231	11	3	-0.161491
14535	20201231	11	3	0.111111
14536	20201231	11	3	-0.011299
14538	20201231	11	3	-0.078464
14539	20201231	73	3	0.046007
14540	20201231	12	3	-0.192208
14541	20201231	11	1	-0.031315
14542	20201231	11	3	-0.005032
14543	20201231	11	3	0.112736
14544	20201231	11	3	-0.135124
14545	20201231	11	3	-0.150000
14546	20201231	12	3	-0.015957
14547	20201231	11	3	0.047355
14548	20201231	11	3	-0.063290
14549	20201231	73	3	0.049867
14550	20201231	11	3	0.192469
14551	20201231	11	3	-0.137681
14554	20201231	11	3	0.238316
14555	20201231	11	3	-0.029260
14556	20201231	11	3	-0.067358
14558	20201231	11	1	0.202698
14559	20201231	18	1	0.114025
14560	20201231	73	4	0.035559
14564	20201231	71	1	0.033399
14565	20201231	14	1	-0.037037
14566	20201231	18	1	0.096491
14567	20201231	11	1	0.055871
14571	20201231	73	4	0.004462
14572	20201231	31	1	0.036199
14574	20201231	11	1	0.242609
14579	20201231	11	1	0.084324
14580	20201231	11	3	0.616316
14589	20201231	11	3	-0.044150
14590	20201231	11	3	-0.013043
14591	20201231	11	3	-0.094595
14593	20201231	11	3	0.114574
14596	20201231	11	3	0.123711
14599	20201231	11	3	-0.090278
14601	20201231	11	3	0.065101
14603	20201231	11	3	0.028057
14604	20201231	11	3	-0.028028
14607	20201231	11	3	0.361290
14608	20201231	11	3	0.068444
14609	20201231	11	3	0.259871
14610	20201231	11	3	-0.081081
14611	20201231	31	3	0.027027
14615	20201231	11	3	-0.183663
14616	20201231	31	3	-0.029822
14617	20201231	11	1	0.053274
14618	20201231	31	1	-0.243698
14619	20201231	12	1	-0.128527
14620	20201231	73	4	0.016663
14624	20201231	73	4	0.073089
14625	20201231	11	1	-0.014507
14626	20201231	73	4	0.018240
14627	20201231	73	4	0.011819
14631	20201231	74	4	0.069284
14632	20201231	11	1	0.286738
14633	20201231	71	1	-0.019293
14634	20201231	11	1	0.137271
14635	20201231	73	4	0.014922
14636	20201231	11	2	0.313138
14638	20201231	18	1	-0.290850
14639	20201231	73	4	0.040219
14640	20201231	73	4	0.046381
14641	20201231	11	1	0.072060
14642	20201231	12	1	0.115279
14643	20201231	72	1	0.034220
14645	20201231	11	3	0.017730
14647	20201231	11	3	-0.024182
14650	20201231	11	3	0.068306
14651	20201231	18	3	0.154400
14652	20201231	73	3	0.009728
14653	20201231	11	3	0.120133
14655	20201231	31	3	0.029877
14660	20201231	12	3	0.094422
14661	20201231	12	3	0.113095
14662	20201231	73	3	0.021595
14663	20201231	11	3	0.137931
14666	20201231	12	3	-0.249280
14667	20201231	11	3	0.193694
14668	20201231	11	3	0.150376
14670	20201231	11	3	0.071731
14674	20201231	12	3	0.071127
14676	20201231	31	3	-0.375886
14677	20201231	11	3	0.029412
14678	20201231	73	3	0.004049
14682	20201231	11	1	0.007728
14684	20201231	11	1	-0.008493
14686	20201231	18	1	0.113426
14687	20201231	12	3	0.104391
14688	20201231	11	3	0.132320
14689	20201231	11	3	0.136986
14690	20201231	11	3	0.026984
14691	20201231	11	3	-0.234667
14693	20201231	11	3	-0.000544
14694	20201231	11	3	0.184549
14696	20201231	11	3	0.315470
14697	20201231	11	3	
14702	20201231	11	3	0.046314
14704	20201231	12	1	-0.096823
14705	20201231	31	3	0.244490
14707	20201231	11	3	0.131812
14708	20201231	11	3	-0.067460
14710	20201231	31	3	0.006969
14711	20201231	11	3	-0.036454
14714	20201231	11	1	0.073402
14715	20201231	11	1	0.182011
14716	20201231	11	1	-0.016180
14718	20201231	14	1	-0.007179
14720	20201231	11	2	1.076125
14722	20201231	44	1	0.114768
14724	20201231	73	3	0.003839
14725	20201231	73	4	0.032106
14726	20201231	73	4	0.052029
14731	20201231	73	4	0.049172
14734	20201231	71	1	0.056405
14738	20201231	73	4	0.058697
14740	20201231	73	4	0.039427
14741	20201231	73	4	0.053909
14742	20201231	73	4	0.031571
14746	20201231	73	4	0.062117
14747	20201231	73	4	0.036168
14748	20201231	73	4	0.071561
14749	20201231	73	4	0.044110
14750	20201231	11	1	0.040383
14751	20201231	11	1	0.118945
14752	20201231	21	1	0.208355
14755	20201231	12	1	0.347986
14759	20201231	11	1	0.198280
14761	20201231	11	1	0.032496
14763	20201231	11	1	0.082484
14769	20201231	73	4	0.017450
14770	20201231	73	4	0.041340
14771	20201231	73	4	0.112192
14773	20201231	11	1	0.227392
14776	20201231	11	1	0.139153
14777	20201231	44	1	0.066762
14778	20201231	11	1	-0.005970
14781	20201231	11	3	0.134106
14782	20201231	11	3	0.180805
14783	20201231	71	1	0.122939
14785	20201231	12	1	0.153328
14786	20201231	12	1	0.101542
14790	20201231	11	3	-0.202355
14791	20201231	12	3	-0.163743
14794	20201231	73	3	0.034761
14795	20201231	11	1	0.053377
14797	20201231	11	3	0.267273
14798	20201231	73	3	0.041540
14800	20201231	73	3	0.042225
14803	20201231	11	3	-0.027619
14804	20201231	73	3	0.068870
14807	20201231	11	3	-0.069767
14810	20201231	11	3	0.021218
14811	20201231	11	3	0.019627
14812	20201231	11	3	0.155073
14813	20201231	11	3	0.662420
14815	20201231	11	3	-0.232222
14816	20201231	11	1	-0.038101
14818	20201231	11	3	-0.127885
14820	20201231	11	3	-0.135057
14822	20201231	11	3	-0.398458
14823	20201231	11	3	0.182857
14826	20201231	12	3	-0.003546
14828	20201231	11	3	0.167634
14830	20201231	11	3	0.031250
14836	20201231	11	3	0.197073
14843	20201231	73	4	-0.019480
14844	20201231	73	4	-0.013826
14845	20201231	73	4	-0.009305
14846	20201231	73	4	-0.031682
14847	20201231	73	4	0.019644
14852	20201231	11	1	-0.072555
14854	20201231	73	5	0.032713
14855	20201231	11	1	0.270019
14857	20201231	72	1	0.073574
14862	20201231	11	3	0.650794
14863	20201231	73	3	0.093785
14865	20201231	12	3	1.360360
14866	20201231	73	3	0.015463
14869	20201231	73	3	0.000416
14872	20201231	11	3	0.578182
14873	20201231	11	3	-0.108182
14874	20201231	11	3	0.437778
14877	20201231	11	3	0.040506
14879	20201231	11	3	0.117117
14882	20201231	11	3	0.090282
14884	20201231	11	1	0.043004
14886	20201231	73	5	0.119379
14887	20201231	73	4	0.089225
14888	20201231	31	1	-0.116305
14889	20201231	11	1	0.094917
14900	20201231	73	4	0.085874
14901	20201231	73	4	0.020780
14902	20201231	44	1	-0.009103
14906	20201231	73	5	0.053376
14907	20201231	73	4	0.048193
14908	20201231	11	1	0.143062
14919	20201231	12	1	0.079362
14923	20201231	12	3	0.089888
14924	20201231	12	3	-0.090132
14925	20201231	11	3	-0.180995
14926	20201231	11	3	0.082046
14927	20201231	11	3	-0.200949
14928	20201231	12	3	0.406721
14930	20201231	11	3	-0.080263
14932	20201231	11	3	0.058411
14933	20201231	73	4	0.002551
14934	20201231	11	3	2.808617
14935	20201231	12	3	0.065990
14936	20201231	12	3	-0.007519
14937	20201231	11	3	-0.369498
14939	20201231	11	1	0.100383
14941	20201231	11	1	0.082331
14942	20201231	11	3	0.037638
14943	20201231	11	3	-0.095578
14944	20201231	11	3	0.005167
14948	20201231	73	4	0.126051
14949	20201231	73	5	0.151164
14951	20201231	11	1	0.058039
14952	20201231	44	1	0.087797
14953	20201231	11	1	0.050897
14958	20201231	73	4	0.048040
14959	20201231	14	1	0.120044
14960	20201231	11	1	0.184601
14962	20201231	73	4	0.008122
14965	20201231	73	4	0.005032
14966	20201231	73	4	0.004499
14969	20201231	11	1	0.272063
14970	20201231	11	1	0.005351
14973	20201231	12	2	0.135417
14974	20201231	18	1	-0.051537
14975	20201231	44	1	-0.004515
14977	20201231	73	5	0.020549
14979	20201231	73	4	0.077127
14980	20201231	71	1	-0.017544
14981	20201231	71	1	-0.078378
14983	20201231	11	1	-0.112243
14985	20201231	12	1	0.089831
14986	20201231	12	1	0.325536
14987	20201231	12	1	0.167097
14988	20201231	11	3	0.006482
14991	20201231	11	3	-0.153515
14995	20201231	11	3	0.000000
14996	20201231	73	3	0.044124
14997	20201231	73	3	0.034246
15002	20201231	31	3	0.069388
15004	20201231	73	3	0.055820
15007	20201231	73	3	0.029896
15009	20201231	31	3	-0.003473
15014	20201231	11	3	0.185624
15015	20201231	11	3	0.006653
15016	20201231	11	3	-0.247582
15020	20201231	12	3	0.453846
15021	20201231	73	4	0.001978
15022	20201231	11	3	0.183034
15028	20201231	11	2	0.322034
15032	20201231	73	5	0.043042
15036	20201231	73	4	0.058383
15037	20201231	73	4	0.146953
15039	20201231	73	4	0.058035
15040	20201231	73	4	0.019510
15041	20201231	44	1	0.011688
15046	20201231	11	1	0.073488
15047	20201231	44	1	0.065089
15048	20201231	18	1	-0.015135
15049	20201231	73	4	0.047556
15052	20201231	18	1	0.054668
15053	20201231	12	1	-0.002097
15054	20201231	12	1	-0.000707
15056	20201231	11	3	-0.044118
15057	20201231	11	3	-0.321809
15058	20201231	11	3	-0.015306
15059	20201231	11	3	-0.058505
15062	20201231	11	3	0.923868
15063	20201231	73	3	0.045554
15064	20201231	11	3	0.126126
15065	20201231	11	3	-0.102154
15066	20201231	73	3	0.096266
15067	20201231	11	3	0.037332
15069	20201231	11	1	0.126689
15070	20201231	11	3	0.013777
15071	20201231	11	3	0.034781
15072	20201231	11	3	0.046215
15073	20201231	73	3	-0.001162
15075	20201231	11	3	0.075893
15076	20201231	73	3	0.052502
15079	20201231	11	3	0.118004
15081	20201231	73	3	0.005023
15084	20201231	11	3	0.068442
15087	20201231	11	3	0.003060
15089	20201231	12	3	0.293524
15092	20201231	11	1	0.323308
15098	20201231	73	4	0.043593
15100	20201231	73	5	0.044466
15101	20201231	73	4	0.017525
15102	20201231	73	4	0.040532
15103	20201231	73	4	
15104	20201231	73	4	0.009516
15108	20201231	11	1	0.094927
15109	20201231	44	1	0.043358
15111	20201231	73	4	0.051405
15113	20201231	12	1	0.081987
15118	20201231	73	4	0.075329
15119	20201231	11	1	0.221763
15121	20201231	73	4	0.055401
15124	20201231	73	4	0.031661
15125	20201231	11	3	-0.043360
15127	20201231	11	3	-0.050060
15129	20201231	11	3	-0.010526
15132	20201231	11	3	4.731287
15133	20201231	12	3	0.084906
15135	20201231	31	3	-0.029207
15136	20201231	44	3	0.035294
15137	20201231	12	3	-0.269250
15139	20201231	71	3	0.037500
15140	20201231	71	3	0.050980
15142	20201231	18	1	0.032357
15144	20201231	11	3	0.170974
15145	20201231	11	1	-0.034243
15156	20201231	73	4	0.007369
15160	20201231	73	4	0.084356
15161	20201231	73	4	0.055313
15162	20201231	73	4	0.053061
15163	20201231	73	4	0.071302
15167	20201231	11	1	0.038207
15168	20201231	11	1	0.151721
15169	20201231	12	1	0.012658
15170	20201231	12	1	0.139413
15171	20201231	31	3	-0.011557
15172	20201231	11	3	0.502048
15177	20201231	11	3	0.337449
15178	20201231	11	3	0.040000
15180	20201231	11	3	0.033551
15184	20201231	11	3	0.165339
15186	20201231	11	3	1.087356
15187	20201231	11	3	-0.201122
15194	20201231	18	1	0.045706
15195	20201231	73	4	0.028331
15196	20201231	18	1	0.054435
15198	20201231	11	1	-0.157905
15199	20201231	73	4	0.038703
15200	20201231	73	4	0.076651
15201	20201231	73	4	0.038934
15202	20201231	11	1	0.062012
15203	20201231	11	3	0.156627
15204	20201231	73	5	0.049386
15205	20201231	73	5	0.051134
15213	20201231	73	4	0.002480
15215	20201231	11	2	0.185976
15216	20201231	18	1	0.078779
15218	20201231	11	3	-0.068436
15219	20201231	11	3	0.311377
15220	20201231	11	3	-0.026781
15221	20201231	11	3	0.771318
15222	20201231	11	3	0.195568
15226	20201231	11	3	0.256265
15231	20201231	18	1	-0.037435
15234	20201231	73	5	0.016488
15235	20201231	73	5	0.005409
15236	20201231	73	5	0.017320
15243	20201231	73	4	0.068135
15244	20201231	14	1	0.071155
15247	20201231	73	4	0.035271
15248	20201231	73	4	0.028058
15249	20201231	73	3	0.060506
15252	20201231	73	4	0.018989
15254	20201231	11	2	0.016304
15255	20201231	73	4	0.002144
15256	20201231	73	4	0.005782
15257	20201231	73	4	0.004196
15258	20201231	73	4	0.000774
15260	20201231	73	4	0.073993
15264	20201231	11	1	0.056842
15265	20201231	73	4	0.029693
15267	20201231	44	3	0.054142
15268	20201231	12	3	0.179487
15269	20201231	31	3	0.066614
15271	20201231	11	3	0.062964
15272	20201231	11	3	0.147996
15273	20201231	11	3	0.013861
15275	20201231	73	3	0.042874
15277	20201231	12	3	-0.316832
15278	20201231	11	2	0.083333
15279	20201231	18	3	0.155642
15282	20201231	11	3	0.134478
15284	20201231	11	3	0.037657
15285	20201231	11	3	0.014965
15286	20201231	11	3	-0.145299
15287	20201231	11	3	0.024590
15291	20201231	11	3	0.107094
15293	20201231	11	3	-0.129167
15295	20201231	12	3	0.056418
15297	20201231	11	3	0.310680
15299	20201231	73	3	0.081469
15302	20201231	11	3	0.104432
15303	20201231	11	3	-0.124417
15304	20201231	31	3	0.085409
15305	20201231	11	3	-0.178909
15306	20201231	73	4	0.039240
15311	20201231	73	4	0.118920
15312	20201231	73	4	0.016303
15313	20201231	71	1	0.017473
15314	20201231	73	4	0.043481
15315	20201231	11	1	0.042871
15316	20201231	73	4	0.065278
15318	20201231	11	1	0.112924
15319	20201231	73	4	0.054683
15320	20201231	73	4	0.044347
15321	20201231	73	4	0.069358
15322	20201231	73	4	0.059107
15323	20201231	48	1	0.070630
15327	20201231	11	1	0.342795
15328	20201231	73	4	0.029422
15329	20201231	73	4	0.032023
15331	20201231	12	1	0.345512
15332	20201231	11	1	0.090878
15336	20201231	12	3	-0.008149
15337	20201231	44	1	0.108547
15338	20201231	18	1	-0.026395
15340	20201231	71	1	-0.048433
15343	20201231	18	1	0.043180
15345	20201231	73	4	-0.211787
15346	20201231	73	4	0.159008
15347	20201231	73	4	-0.191619
15348	20201231	73	4	0.159298
15351	20201231	11	1	0.124101
15358	20201231	12	1	0.038124
15361	20201231	31	3	0.075848
15364	20201231	31	3	-0.138037
15365	20201231	31	3	-0.075619
15371	20201231	11	3	0.083288
15373	20201231	31	3	-0.192725
15374	20201231	11	3	-0.117864
15375	20201231	11	3	1.329237
15378	20201231	11	3	-0.110092
15379	20201231	31	3	-0.345890
15380	20201231	11	3	0.240385
15381	20201231	11	3	0.025126
15382	20201231	11	3	-0.240240
15383	20201231	11	3	0.111111
15389	20201231	73	3	0.104910
15390	20201231	11	1	-0.052925
15395	20201231	11	1	0.124730
15396	20201231	11	1	-0.164286
15397	20201231	11	1	0.056535
15398	20201231	11	1	0.018907
15399	20201231	11	1	0.183196
15400	20201231	11	1	0.006923
15407	20201231	11	3	0.227145
15408	20201231	11	3	0.052216
15409	20201231	11	3	0.362798
15410	20201231	11	3	0.105014
15416	20201231	11	3	0.296970
15417	20201231	11	3	-0.075342
15419	20201231	31	3	-0.205703
15423	20201231	12	3	0.005780
15425	20201231	12	3	0.377143
15427	20201231	71	3	-0.059172
15429	20201231	11	3	0.025076
15431	20201231	11	3	-0.112640
15432	20201231	11	3	0.290984
15433	20201231	11	3	-0.143836
